File,Line,Snippet,HasHandler
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,305,<Button,False
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,308,onClick={() => handleSave('published')},True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,421,<IconButton,False
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,424,onClick={() => dispatch({ type: 'clearThumbnail' })},True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,428,"<Button size=""small"" fullWidth startIcon={<ImageIcon />} onClick={() => fileInputRef.current?.click(",True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,433,<Button,False
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,437,onClick={() => fileInputRef.current?.click()},True
frontend/src/views/adminPages/ArticlesPage/AdminArticleFormPage.tsx,461,"<Button size=""small"" variant=""outlined"" onClick={addTag}>{t('pages.articles.actions.addTag')}</Butto",True
frontend/src/views/adminPages/ArticlesPage/index.tsx,206,"<IconButton size=""small"" onClick={() => push(`/admin/articles/${row.original.id}`)}>",True
frontend/src/views/adminPages/ArticlesPage/index.tsx,211,"<IconButton size=""small"" color=""error"" onClick={() => handleDelete(row.original.id, row.original.tit",True
frontend/src/views/adminPages/ArticlesPage/index.tsx,232,<Button,False
frontend/src/views/adminPages/ArticlesPage/index.tsx,235,onClick={() => push('/admin/articles/create')},True
frontend/src/views/adminPages/AuditLogsPage/index.tsx,279,"<Button variant=""outlined"" startIcon={<DownloadIcon />} onClick={() => setExportModalOpen(true)} dis",True
frontend/src/views/adminPages/BannersPage/BannerDeleteDialog.tsx,20,"<Button onClick={onClose} color=""inherit"">{t('pages.banners.cancel')}</Button>",True
frontend/src/views/adminPages/BannersPage/BannerDeleteDialog.tsx,21,"<Button onClick={onDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/BannersPage/BannerFormDialog.tsx,249,"<Button variant=""outlined"" startIcon={<UploadFileIcon />} onClick={onPickWebImage}>",True
frontend/src/views/adminPages/BannersPage/BannerFormDialog.tsx,265,"<Button variant=""outlined"" startIcon={<UploadFileIcon />} onClick={onPickMobileImage}>",True
frontend/src/views/adminPages/BannersPage/BannerFormDialog.tsx,281,"<Button onClick={onClose} color=""inherit"">{t('pages.banners.cancel')}</Button>",True
frontend/src/views/adminPages/BannersPage/BannerFormDialog.tsx,282,"<Button onClick={onSave} variant=""contained"" disabled={isMutating || hasValidationErrors}>",True
frontend/src/views/adminPages/BannersPage/index.tsx,287,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={() => dispatch({ type: 'open-add' })} s",True
frontend/src/views/adminPages/BannersPage/useBannersPageColumns.tsx,111,"<IconButton size=""small"" color=""primary"" onClick={() => onEdit(info.row.original)}>",True
frontend/src/views/adminPages/BannersPage/useBannersPageColumns.tsx,114,"<IconButton size=""small"" color=""error"" onClick={() => onDelete(info.row.original)}>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,247,"<IconButton size=""small"" color=""primary"" onClick={() => handleOpenEdit(info.row.original)}>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,252,"<IconButton size=""small"" color=""error"" onClick={() => handleDeleteRequest(info.row.original)}>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,267,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={handleOpenAdd}>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,348,"<Button onClick={handleClose} color=""inherit"">{t('common.cancel')}</Button>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,349,<Button,False
frontend/src/views/adminPages/BannerTypesPage/index.tsx,350,onClick={handleSave},True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,365,"<Button onClick={handleClose} color=""inherit"">{t('common.cancel')}</Button>",True
frontend/src/views/adminPages/BannerTypesPage/index.tsx,366,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/CareersPage/index.tsx,231,"<Button variant=""outlined"" startIcon={<ImageIcon />} onClick={() => iconInputRef.current?.click()}>",True
frontend/src/views/adminPages/CareersPage/index.tsx,235,"<Button color=""inherit"" onClick={onClearIcon}>",True
frontend/src/views/adminPages/CareersPage/index.tsx,260,"<Button variant=""outlined"" startIcon={<ImageIcon />} onClick={() => iconInputRef.current?.click()}>",True
frontend/src/views/adminPages/CareersPage/index.tsx,270,"<Button onClick={onClose} color=""inherit"">",True
frontend/src/views/adminPages/CareersPage/index.tsx,273,<Button,False
frontend/src/views/adminPages/CareersPage/index.tsx,274,onClick={onSave},True
frontend/src/views/adminPages/CareersPage/index.tsx,309,"<Button onClick={onClose} color=""inherit"">",True
frontend/src/views/adminPages/CareersPage/index.tsx,312,<Button,False
frontend/src/views/adminPages/CareersPage/index.tsx,313,onClick={onDelete},True
frontend/src/views/adminPages/CareersPage/index.tsx,509,"<IconButton size=""small"" onClick={() => handleOpenEdit(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/CareersPage/index.tsx,514,"<IconButton size=""small"" onClick={() => handleOpenDelete(info.row.original)} color=""error"">",True
frontend/src/views/adminPages/CareersPage/index.tsx,531,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={handleOpenAdd}>",True
frontend/src/views/adminPages/ChatPage/index.tsx,162,"<IconButton size=""small"" color=""primary"" onClick={() => setSelectedConversation(info.row.original)}>",True
frontend/src/views/adminPages/ChatPage/index.tsx,307,<Button onClick={() => setSelectedConversation(null)}>{t('common.close')}</Button>,True
frontend/src/views/adminPages/CitiesPage/index.tsx,160,"<IconButton size=""small"" onClick={() => dispatch({ type: 'open-edit', city: info.row.original })} co",True
frontend/src/views/adminPages/CitiesPage/index.tsx,165,"<IconButton size=""small"" onClick={() => dispatch({ type: 'open-delete', city: info.row.original })} ",True
frontend/src/views/adminPages/CitiesPage/index.tsx,184,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={() => dispatch({ type: 'open-add' })}>",True
frontend/src/views/adminPages/CitiesPage/index.tsx,238,"<Button onClick={() => dispatch({ type: 'close-dialogs' })} color=""inherit"">",True
frontend/src/views/adminPages/CitiesPage/index.tsx,241,"<Button onClick={handleSave} variant=""contained"" disabled={isMutating || hasValidationErrors}>",True
frontend/src/views/adminPages/CitiesPage/index.tsx,253,"<Button onClick={() => dispatch({ type: 'close-dialogs' })} color=""inherit"">",True
frontend/src/views/adminPages/CitiesPage/index.tsx,256,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/CompaniesPage/CompanyDeleteDialog.tsx,30,"<Button onClick={onClose} color=""inherit"">{t('pages.companies.cancelBtn')}</Button>",True
frontend/src/views/adminPages/CompaniesPage/CompanyDeleteDialog.tsx,31,"<Button onClick={onDelete} color=""error"" variant=""contained"" disabled={loading}>",True
frontend/src/views/adminPages/CompaniesPage/CompanyFormDialog.tsx,239,"<Button onClick={onClose} color=""inherit"">{t('pages.companies.cancelBtn')}</Button>",True
frontend/src/views/adminPages/CompaniesPage/CompanyFormDialog.tsx,240,"<Button onClick={onSave} variant=""contained"" disabled={isCompanyFormSaveDisabled(formData, isMutatin",True
frontend/src/views/adminPages/CompaniesPage/index.tsx,257,"<IconButton size=""small"" component=""a"" href={detailHref} target={detailHref ? '_blank' : undefined} ",False
frontend/src/views/adminPages/CompaniesPage/index.tsx,262,"<IconButton size=""small"" color=""primary"" onClick={() => handleOpenEdit(company)}>",True
frontend/src/views/adminPages/CompaniesPage/index.tsx,267,"<IconButton size=""small"" color=""error"" onClick={() => handleOpenDelete(company)}>",True
frontend/src/views/adminPages/CompaniesPage/index.tsx,285,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={handleOpenAdd} sx={{ textTransform: 'no",True
frontend/src/views/adminPages/CompanyVerificationsPage/index.tsx,176,<Button,False
frontend/src/views/adminPages/CompanyVerificationsPage/index.tsx,180,"onClick={() => handleUpdate(row, status, note)}",True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,188,onClick={() => setViewDetail(info.row.original)},True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,230,<IconButton,False
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,233,onClick={() => handleToggleRead(msg)},True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,241,<IconButton,False
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,244,onClick={() => { setCurrent(msg); setOpenDelete(true); }},True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,332,"<Button onClick={() => setOpenDelete(false)} color=""inherit"">{t('pages.contactMessages.cancel')}</Bu",True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,333,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/ContactMessagesPage/index.tsx,393,"<Button onClick={() => setViewDetail(null)} variant=""contained"">",True
frontend/src/views/adminPages/DistrictsPage/index.tsx,236,"<IconButton size=""small"" onClick={() => handleOpenEdit(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/DistrictsPage/index.tsx,241,"<IconButton size=""small"" onClick={() => handleOpenDelete(info.row.original)} color=""error"">",True
frontend/src/views/adminPages/DistrictsPage/index.tsx,258,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={handleOpenAdd}>",True
frontend/src/views/adminPages/DistrictsPage/index.tsx,339,<Button onClick={handleCloseDialog}>{t('common.cancel')}</Button>,True
frontend/src/views/adminPages/DistrictsPage/index.tsx,340,"<Button variant=""contained"" onClick={handleSave} disabled={isMutating || hasValidationErrors}>{t('co",True
frontend/src/views/adminPages/DistrictsPage/index.tsx,350,<Button onClick={handleCloseDialog}>{t('common.cancel')}</Button>,True
frontend/src/views/adminPages/DistrictsPage/index.tsx,351,"<Button color=""error"" variant=""contained"" onClick={handleDelete} disabled={isMutating}>{t('common.de",True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,307,<Button,False
frontend/src/views/adminPages/FeedbacksPage/index.tsx,311,onClick={() => setEvidencePreview({,True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,364,<IconButton,False
frontend/src/views/adminPages/FeedbacksPage/index.tsx,367,onClick={() => openEditDialog(info.row.original)},True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,373,<IconButton,False
frontend/src/views/adminPages/FeedbacksPage/index.tsx,376,onClick={() => {,True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,397,<Button,False
frontend/src/views/adminPages/FeedbacksPage/index.tsx,400,onClick={openAddDialog},True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,548,"<Button variant=""outlined"" component=""label"" startIcon={<ImageIcon />}>",False
frontend/src/views/adminPages/FeedbacksPage/index.tsx,578,"<Button onClick={closeFormDialog} color=""inherit"">",True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,581,"<Button onClick={handleSave} variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,595,"<Button onClick={() => setOpenDelete(false)} color=""inherit"">{t('pages.feedbacks.cancel')}</Button>",True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,596,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/FeedbacksPage/index.tsx,630,"<Button onClick={() => setEvidencePreview(null)} variant=""contained"">",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,154,"<IconButton size=""small"" color=""info"" onClick={() => setSelectedInterview(interview)}>",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,161,<IconButton,False
frontend/src/views/adminPages/InterviewsPage/index.tsx,165,"onClick={() => handleUpdateStatus(interview.id, 'completed')}",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,171,<IconButton,False
frontend/src/views/adminPages/InterviewsPage/index.tsx,175,"onClick={() => handleUpdateStatus(interview.id, 'cancelled')}",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,183,"<IconButton size=""small"" color=""error"" disabled={isMutating} onClick={() => setDeleteTarget(intervie",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,241,<Button onClick={() => setSelectedInterview(null)}>{t('common.close')}</Button>,True
frontend/src/views/adminPages/InterviewsPage/index.tsx,253,"<Button onClick={() => setDeleteTarget(null)} color=""inherit"">{t('common.cancel')}</Button>",True
frontend/src/views/adminPages/InterviewsPage/index.tsx,254,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/InterviewsPage/components/InterviewTable.tsx,135,"<IconButton size=""small"" onClick={() => onView(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/InterviewsPage/components/InterviewTable.tsx,141,"<IconButton size=""small"" onClick={() => onUpdateStatus(info.row.original.id, 'completed')} color=""su",True
frontend/src/views/adminPages/InterviewsPage/components/InterviewTable.tsx,148,"<IconButton size=""small"" onClick={() => onUpdateStatus(info.row.original.id, 'cancelled')} color=""wa",True
frontend/src/views/adminPages/InterviewsPage/components/InterviewTable.tsx,154,"<IconButton size=""small"" onClick={() => onDelete(info.row.original.id)} color=""error"">",True
frontend/src/views/adminPages/JobActivityPage/index.tsx,204,"<IconButton size=""small"" onClick={() => handleOpenEdit(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/JobActivityPage/index.tsx,209,"<IconButton size=""small"" onClick={() => handleOpenDelete(info.row.original)} color=""error"">",True
frontend/src/views/adminPages/JobActivityPage/index.tsx,274,"<Button onClick={handleCloseDialogs} color=""inherit"">{t('pages.jobActivity.cancelBtn')}</Button>",True
frontend/src/views/adminPages/JobActivityPage/index.tsx,275,<Button,False
frontend/src/views/adminPages/JobActivityPage/index.tsx,276,onClick={handleSaveStatus},True
frontend/src/views/adminPages/JobActivityPage/index.tsx,293,"<Button onClick={handleCloseDialogs} color=""inherit"">{t('pages.jobActivity.cancelBtn')}</Button>",True
frontend/src/views/adminPages/JobActivityPage/index.tsx,294,<Button,False
frontend/src/views/adminPages/JobActivityPage/index.tsx,295,onClick={handleDelete},True
frontend/src/views/adminPages/JobNotificationsPage/index.tsx,212,"<IconButton size=""small"" onClick={() => handleOpenEdit(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/JobNotificationsPage/index.tsx,217,"<IconButton size=""small"" onClick={() => handleOpenDelete(info.row.original)} color=""error"">",True
frontend/src/views/adminPages/JobNotificationsPage/index.tsx,234,"<Button variant=""contained"" startIcon={<AddIcon />} onClick={handleOpenAdd}>",True
frontend/src/views/adminPages/JobNotificationsPage/JobNotificationDeleteDialog.tsx,30,"<Button onClick={onClose} color=""inherit"">",True
frontend/src/views/adminPages/JobNotificationsPage/JobNotificationDeleteDialog.tsx,33,"<Button onClick={onDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/JobNotificationsPage/JobNotificationFormDialog.tsx,132,"<Button onClick={onClose} color=""inherit"">",True
frontend/src/views/adminPages/JobNotificationsPage/JobNotificationFormDialog.tsx,135,"<Button onClick={onSave} variant=""contained"" disabled={isMutating || hasValidationErrors}>",True
frontend/src/views/adminPages/JobNotificationsPage/components/JobNotificationTable.tsx,85,"<IconButton size=""small"" onClick={() => onEdit?.(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/JobNotificationsPage/components/JobNotificationTable.tsx,90,"<IconButton size=""small"" onClick={() => onDelete?.(info.row.original)} color=""error"">",True
frontend/src/views/adminPages/JobsPage/index.tsx,162,"<IconButton size=""small"" component=""a"" href={detailHref} target={detailHref ? '_blank' : undefined} ",False
frontend/src/views/adminPages/JobsPage/index.tsx,169,"<IconButton size=""small"" onClick={() => handleApprove(job.id)} color=""success"">",True
frontend/src/views/adminPages/JobsPage/index.tsx,174,"<IconButton size=""small"" onClick={() => handleReject(job.id)} color=""warning"">",True
frontend/src/views/adminPages/JobsPage/index.tsx,182,"<IconButton size=""small"" onClick={() => handleReject(job.id)} color=""warning"">",True
frontend/src/views/adminPages/JobsPage/index.tsx,188,"<IconButton size=""small"" onClick={() => handleOpenDelete(job)} color=""error"">",True
frontend/src/views/adminPages/JobsPage/index.tsx,261,"<Button onClick={handleCloseDialog} color=""inherit"">{t('pages.jobs.cancel')}</Button>",True
frontend/src/views/adminPages/JobsPage/index.tsx,262,<Button,False
frontend/src/views/adminPages/JobsPage/index.tsx,263,onClick={handleDelete},True
frontend/src/views/adminPages/JobsPage/components/JobTable.tsx,110,"<IconButton size=""small"" onClick={() => onView(info.row.original)} color=""primary"">",True
frontend/src/views/adminPages/JobsPage/components/JobTable.tsx,115,"<IconButton size=""small"" onClick={() => onEdit(info.row.original)} color=""secondary"">",True
frontend/src/views/adminPages/JobsPage/components/JobTable.tsx,122,"<IconButton size=""small"" onClick={() => onApprove(info.row.original.id)} color=""success"">",True
frontend/src/views/adminPages/JobsPage/components/JobTable.tsx,127,"<IconButton size=""small"" onClick={() => onReject(info.row.original.id)} color=""error"">",True
frontend/src/views/adminPages/JobsPage/components/JobTable.tsx,134,"<IconButton size=""small"" onClick={() => onDelete(info.row.original.id)} color=""error"">",True
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,251,<IconButton,False
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,266,<IconButton,False
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,322,<Button,False
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,324,"onClick={() => router.push(localizeRoutePath(`/${ROUTES.ADMIN.PROFILES}`, i18n.language))}",True
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,337,<Button,False
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,341,onClick={() => setOpenDelete(true)},True
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,498,"<Button onClick={() => setOpenDelete(false)} color=""inherit"">",True
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,501,<Button,False
frontend/src/views/adminPages/ProfileDetailPage/index.tsx,502,onClick={() => deleteMutation.mutate()},True
frontend/src/views/adminPages/ProfilesPage/index.tsx,311,<IconButton,False
frontend/src/views/adminPages/ProfilesPage/index.tsx,321,"<IconButton size=""small"" onClick={() => handleOpenDelete(profile)} color=""error"">",True
frontend/src/views/adminPages/ProfilesPage/index.tsx,425,<Button,False
frontend/src/views/adminPages/ProfilesPage/index.tsx,428,onClick={() => setOpenImportDialog(true)},True
frontend/src/views/adminPages/ProfilesPage/index.tsx,510,<Button,False
frontend/src/views/adminPages/ProfilesPage/index.tsx,514,onClick={handleResetFilters},True
frontend/src/views/adminPages/ProfilesPage/index.tsx,546,<Button,False
frontend/src/views/adminPages/ProfilesPage/index.tsx,666,<Button,False
frontend/src/views/adminPages/ProfilesPage/index.tsx,671,onClick={() => setOpenBulkDeleteDialog(true)},True
frontend/src/views/adminPages/ProfilesPage/index.tsx,703,"<Button onClick={handleCloseDialog} color=""inherit"">",True
frontend/src/views/adminPages/ProfilesPage/index.tsx,706,"<Button onClick={handleDelete} color=""error"" variant=""contained"" disabled={isMutating}>",True
frontend/src/views/adminPages/ProfilesPage/index.tsx,723,"<Button onClick={handleCloseBulkDeleteDialog} color=""inherit"">",True
